h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23,h24,h25,h26,h27,h28,h29,h30,h31,h32,h33,h34,h35,h36,h37,h38,h39,h40,h41,h42,h43,h44,h45,h46,h47,h48,label
0,0,0,0,0,100,0,0,0,0,0,0,0,0,2.3304,11.719,84.541,1.4096,0,0,0,0,0,0,0,0,11.253,88.064,0.68257,0,0,0,0,0,0,0.028571,0.22857,0.74286,0,0,1,0,0,0,0,1,0,0,0
0,0,0,0,0,100,0,0,0,0,0,0,0,0,0.43123,16.44,77.755,5.3745,0,0,0,0,0,0,0,0,24.806,74.763,0.43123,0,0,0,0,0,0,0.94545,0.054545,0,0,0,1,0,0,0,0,1,0,0,0
0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,15.366,78.059,6.5754,0,0,0,0,0,0,0,0,20.753,79.247,0,0,0,0,0,0,0,0.97826,0.021739,0,0,0,1,0,0,0,0,1,0,0,0
0,0,0,0,0,100,0,0,0,0,0,0,0,0,3.1546,14.041,81.477,1.328,0,0,0,0,0,0,0,0,11.978,86.667,1.3555,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
0,0,0,0,0,100,0,0,0,0,0,0,0,0,0.43523,15.558,76.579,7.4276,0,0,0,0,0,0,0,0,24.655,74.91,0.43523,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,9.241,75.774,14.985,0,0,0,0,0,0,0,0,27.495,72.505,0,0,0,0,0,0,0,0.94444,0.055556,0,0,0,1,0,0,0,0,1,0,0,0
0,0,0,0,0,100,0,0,0,0,0,0,0,0,0.70607,11.948,82.146,5.2004,0,0,0,0,0,0,0,0,19.562,79.732,0.70607,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,10.719,73.397,15.885,0,0,0,0,0,0,0,0,25.088,74.912,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,5.8305,78.23,15.94,0,0,0,0,0,0,0,0,29.752,69.331,0.91726,0,0,0,0,0,0,0.96296,0.037037,0,0,0,1,0,0,0,0,1,0,0,0
0,1.2535,0,0,0.62675,98.12,0,0,0,0,0,0,0,0.62675,0,2.1156,83.956,12.675,0.62675,0,0,0,0,0,0,1.2535,16.365,80.279,1.4759,0.62675,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
0,0,0,0,4.7762,95.224,0,0,0,0,0,0,0,0,8.7962,9.6497,75.789,2.8826,2.8826,0,0,0,0,0,0,0,4.2346,79.31,8.7962,7.6588,0,0,0,0,0,0.22222,0.27778,0.5,0,0,1,0,0,0,0,1,0,0,0
0,0,0,0,5.1207,94.879,0,0,0,0,0,0,0,0,3.927,11.343,78.291,1.1853,5.2538,0,0,0,0,0,0,0,0,86.286,7.4075,6.306,0,0,0,0,0,0,0.46154,0.53846,0,0,1,0,0,0,0,1,0,0,0
0,0,0,0,2.6026,97.397,0,0,0,0,0,0,0,0,5.5946,6.3139,85.945,1.0733,1.0733,0,0,0,0,0,0,0,6.1425,88.035,2.1466,3.6759,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
0,0,0,0,5.317,94.683,0,0,0,0,0,0,0,0,14.085,10.653,60.765,6.66,7.837,0,0,0,0,0,0,0,0,72.093,15.93,11.977,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
0,0,0,0,7.0683,92.932,0,0,0,0,0,0,0,0,9.6696,12.224,65.046,8.2257,4.8348,0,0,0,0,0,0,0,0,59.557,25.149,15.294,0,0,0,0,0,0.68519,0.055556,0.25926,0,0,1,0,0,0,0,1,0,0,0
0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,4.8869,88.644,1.582,4.8869,0,0,0,0,0,0,0,0,85.272,13.146,1.582,0,0,0,0,0,0.022727,0.11364,0.86364,0,0,1,0,0,0,0,1,0,0,0
0,0,0,0,3.1229,96.877,0,0,0,0,0,0,0,0,2.9867,11.445,77.94,1.4933,6.1355,0,0,0,0,0,0,0,0,81.319,14.065,4.6162,0,0,0,0,0,0.95413,0.045872,0,0,0,1,0,0,0,0,1,0,0,0
0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,10.263,86.084,1.586,2.0676,0,0,0,0,0,0,0,0,78.371,20.044,1.586,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
0,0,0,0,1.3431,98.657,0,0,0,0,0,0,0,0,2.4355,5.5207,92.044,0,0,0,0,0,0,0,0,0,7.0125,90.103,1.541,1.3431,0,0,0,0,0,0.97647,0.023529,0,0,0,1,0,0,0,0,1,0,0,0
0,0,0,0,0,100,0,0,0,0,0,0,0,0,0.46371,3.2126,91.153,5.1706,0,0,0,0,0,0,0,0,12.345,87.191,0.46371,0,0,0,0,0,0,0.97753,0.022472,0,0,0,1,0,0,0,0,1,0,0,0
0,0,0,0,1.8297,98.17,0,0,0,0,0,0,0,0,0.60059,2.4302,93.864,3.1055,0,0,0,0,0,0,0,0,3.1095,91.42,2.1208,3.3499,0,0,0,0,0,0.94949,0.050505,0,0,0,1,0,0,0,0,1,0,0,0
7.2465,4.88,8.4871,6.5613,13.35,14.18,11.5,11.065,7.6776,5.2489,9.8031,8.9977,11.418,3.4368,10.747,10.48,5.7728,7.9072,7.8537,8.2359,18.462,6.6891,8.3989,11.754,12.132,4.3125,7.5364,3.4015,5.6698,6.6756,11.901,11.893,16.326,0.25,0.5625,0.16406,0.023438,0,0,0.03125,0.95312,0.015625,0,0,0.125,0.78125,0.09375,0,0
