h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23,h24,h25,h26,h27,h28,h29,h30,h31,h32,h33,h34,h35,h36,h37,h38,h39,h40,h41,h42,h43,h44,h45,h46,h47,h48,label
0,0,0,0,0.86904,99.131,0,0,0,0,0,0,0,0,0,30.327,65.395,4.2782,0,0,0,0,0,0,0,0,25.611,67.001,6.5192,0.86904,0,0,0,0,0,0.045455,0.13636,0.81818,0,0,1,0,0,0,0,1,0,0,0
0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,14.225,80.255,5.5198,0,0,0,0,0,0,0,0,26.24,71.775,1.9855,0,0,0,0,0,0.033333,0.7,0.2,0.066667,0,0,1,0,0,0,0,1,0,0,0
0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,9.3435,88.849,1.8078,0,0,0,0,0,0,0,0,18.225,80.779,0.99618,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
0,0,0,0,1.0767,98.923,0,0,0,0,0,0,0,0,0,21.614,69.862,8.524,0,0,0,0,0,0,0,0,26.497,66.427,5.9993,1.0767,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,21.755,73.309,4.936,0,0,0,0,0,0,0,0,32.141,66.018,1.8407,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,3.8894,91.238,4.8726,0,0,0,0,0,0,0,0,16.051,83.949,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,8.8175,85.892,5.2909,0,0,0,0,0,0,0,0,20.625,77.086,2.2889,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,2.4263,96.207,1.3667,0,0,0,0,0,0,0,0,9.8449,89.809,0.34584,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,1.1329,94.759,4.1083,0,0,0,0,0,0,0,0,6.8497,92.427,0.7232,0,0,0,0,0,0,0.98333,0.016667,0,0,0,1,0,0,0,0,1,0,0,0
0,0,0,0,0,98.912,0,0,0,1.0883,0,0,0,1.0883,1.0883,1.0648,90.116,6.6429,0,0,0,0,0,0,0,0,3.6194,92.375,2.9177,1.0883,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
0,0,0,0,3.9341,96.066,0,0,0,0,0,0,0,0,0,26.158,61.5,12.342,0,0,0,0,0,0,0,0,18.758,59.234,18.074,3.9341,0,0,0,0,0,0.22222,0.22222,0.55556,0,0,1,0,0,0,0,1,0,0,0
