h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23,h24,h25,h26,h27,h28,h29,h30,h31,h32,h33,h34,h35,h36,h37,h38,h39,h40,h41,h42,h43,h44,h45,h46,h47,h48,label
0,0,0,0,0,100,0,0,0,0,0,0,0,0,2.7471,27.759,65.593,3.9011,0,0,0,0,0,0,0,0,22.968,74.334,2.6982,0,0,0,0,0,0,0.05,0.15,0.8,0,0,1,0,0,0,0,1,0,0,0
0,0,0,0,0,100,0,0,0,0,0,0,0,0,0.97112,23.648,71.803,3.5772,0,0,0,0,0,0,0,0,30.352,68.968,0.67951,0,0,0,0,0,0,0.63333,0.16667,0.2,0,0,1,0,0,0,0,1,0,0,0
0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,22.829,69.344,7.8263,0,0,0,0,0,0,0,0,27.106,72.894,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
0,0,0,0,0,100,0,0,0,0,0,0,0,0,2.404,26.987,65.23,5.3798,0,0,0,0,0,0,0,0,29.994,66.656,3.3503,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
0,0,0,0,0,100,0,0,0,0,0,0,0,0,0.68703,32.216,56.363,10.734,0,0,0,0,0,0,0,0,38.819,60.584,0.59701,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,14.095,70.1,15.806,0,0,0,0,0,0,0,0,31.368,68.632,0,0,0,0,0,0,0,0.9697,0.030303,0,0,0,1,0,0,0,0,1,0,0,0
0,0,0,0,0,100,0,0,0,0,0,0,0,0,0.60013,20.222,65.939,13.239,0,0,0,0,0,0,0,0,31.063,67.737,1.2003,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,11.496,73.194,15.31,0,0,0,0,0,0,0,0,19.396,80.604,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,6.8194,74.018,19.162,0,0,0,0,0,0,0,0,15.005,83.652,1.3431,0,0,0,0,0,0,0.94737,0.052632,0,0,0,1,0,0,0,0,1,0,0,0
0,0.98607,0,0,0,99.014,0,0,0,0,0,0,0,0,0.98607,3.3735,78.794,16.847,0,0,0,0,0,0,0,0.98607,9.6897,86.136,2.2025,0.98607,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
0,0,0,0,1.8731,98.127,0,0,0,0,0,0,0,0,3.6601,34.956,48.453,11.869,1.0616,0,0,0,0,0,0,0,16.067,68.404,12.594,2.9347,0,0,0,0,0,0.25,0.25,0.5,0,0,1,0,0,0,0,1,0,0,0
