h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23,h24,h25,h26,h27,h28,h29,h30,h31,h32,h33,h34,h35,h36,h37,h38,h39,h40,h41,h42,h43,h44,h45,h46,h47,h48,label
0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,25.195,70.351,4.4547,0,0,0,0,0,0,0,0,14.482,80.188,5.3296,0,0,0,0,0,0,0,0.14815,0.85185,0,0,1,0,0,0,0,1,0,0,0
0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,16.817,76.992,6.1915,0,0,0,0,0,0,0,0,19.163,76.053,4.7842,0,0,0,0,0,0,0.80556,0.13889,0.055556,0,0,1,0,0,0,0,1,0,0,0
0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,10.218,86.98,2.8029,0,0,0,0,0,0,0,0,12.016,86.48,1.5038,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,20.664,71.678,7.6582,0,0,0,0,0,0,0,0,18.47,75.209,6.321,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,26.784,64.973,8.2432,0,0,0,0,0,0,0,0,27.913,69.644,2.4433,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,8.1112,83.237,8.6515,0,0,0,0,0,0,0,0,20.078,79.922,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,11.999,81.824,6.1772,0,0,0,0,0,0,0,0,20.325,77.288,2.3876,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,2.8279,94.141,3.0314,0,0,0,0,0,0,0,0,15.569,84.088,0.34309,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,1.8813,91.271,6.8477,0,0,0,0,0,0,0,0,10.162,86.774,3.064,0,0,0,0,0,0,0.98276,0.017241,0,0,0,1,0,0,0,0,1,0,0,0
0,0,0,0,0.81828,98.363,0,0,0,0.81828,0,0,0,0.81828,0.81828,0.81828,89.435,8.1106,0,0,0,0,0,0,0,0,11.409,81.703,4.4337,2.4548,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,23.141,67.149,9.7098,0,0,0,0,0,0,0,0,13.973,67.41,17.723,0.89358,0,0,0,0,0,0.24138,0.17241,0.58621,0,0,1,0,0,0,0,1,0,0,0
0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,21.787,62.956,15.258,0,0,0,0,0,0,0,0,15.991,65.551,15.518,2.9406,0,0,0,0,0,0.071429,0.39286,0.53571,0,0,1,0,0,0,0,1,0,0,0
0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,20.967,64.045,14.988,0,0,0,0,0,0,0,0,11.87,68.155,17.52,2.4551,0,0,0,0,0,0.057143,0.4,0.54286,0,0,1,0,0,0,0,1,0,0,0
0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,14.022,79.13,6.8474,0,0,0,0,0,0,0,0,13.919,77.018,8.7257,0.33774,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,20.155,65.517,14.328,0,0,0,0,0,0,0,0,11.313,65.233,20.876,2.5776,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,13.456,75.549,10.994,0,0,0,0,0,0,0,0,8.0679,71.808,16.925,3.1985,0,0,0,0,0,0.078947,0.13158,0.78947,0,0,1,0,0,0,0,1,0,0,0
0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,1.6129,95.458,2.9294,0,0,0,0,0,0,0,0,23.49,69.483,7.0272,0,0,0,0,0,0,0,0.052632,0.94737,0,0,1,0,0,0,0,1,0,0,0
0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,9.5758,78.917,11.507,0,0,0,0,0,0,0,0,17.227,70.235,9.8773,2.6604,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,3.5665,94.266,2.1675,0,0,0,0,0,0,0,0,5.8737,86.945,7.181,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
